Box,Treatment,Block,Leaf,Leaflet,Direction,Te,Tu
9,19Te48h1Tu,2,3,4,Down,13,0
9,19Te48h1Tu,2,3,5,Down,12,0
9,19Te48h1Tu,2,3,1,Up,86,0
9,19Te48h1Tu,2,3,2,Up,97,0
9,19Te48h1Tu,2,3,3,Up,11,0
9,19Te48h1Tu,2,3,4,Up,20,0
9,19Te48h1Tu,2,3,5,Up,17,0
9,19Te48h1Tu,2,4,1,Down,13,0
9,19Te48h1Tu,2,4,2,Down,30,0
9,19Te48h1Tu,2,4,3,Down,42,0
9,19Te48h1Tu,2,4,4,Down,13,0
9,19Te48h1Tu,2,4,5,Down,16,0
9,19Te48h1Tu,2,4,1,Up,81,2
9,19Te48h1Tu,2,4,2,Up,114,0
9,19Te48h1Tu,2,4,3,Up,136,0
9,19Te48h1Tu,2,4,4,Up,137,0
9,19Te48h1Tu,2,4,5,Up,47,0
9,19Te48h1Tu,2,5,1,Down,8,0
9,19Te48h1Tu,2,5,2,Down,0,0
9,19Te48h1Tu,2,5,3,Down,0,0
9,19Te48h1Tu,2,5,4,Down,7,0
9,19Te48h1Tu,2,5,5,Down,27,0
9,19Te48h1Tu,2,5,1,Up,6,0
9,19Te48h1Tu,2,5,2,Up,0,0
9,19Te48h1Tu,2,5,3,Up,1,0
9,19Te48h1Tu,2,5,4,Up,3,0
9,19Te48h1Tu,2,5,5,Up,43,0
10,19Te48h1Tu,2,2,1,Down,0,0
10,19Te48h1Tu,2,2,2,Down,4,0
10,19Te48h1Tu,2,2,3,Down,2,0
10,19Te48h1Tu,2,2,1,Up,0,0
10,19Te48h1Tu,2,2,2,Up,3,0
10,19Te48h1Tu,2,2,3,Up,1,0
10,19Te48h1Tu,2,3,1,Down,30,0
10,19Te48h1Tu,2,3,2,Down,24,0
10,19Te48h1Tu,2,3,3,Down,47,0
10,19Te48h1Tu,2,3,4,Down,19,0
10,19Te48h1Tu,2,3,5,Down,6,0
10,19Te48h1Tu,2,3,1,Up,49,0
10,19Te48h1Tu,2,3,2,Up,40,0
10,19Te48h1Tu,2,3,3,Up,57,0
10,19Te48h1Tu,2,3,4,Up,37,0
10,19Te48h1Tu,2,3,5,Up,2,0
10,19Te48h1Tu,2,4,1,Down,27,0
10,19Te48h1Tu,2,4,2,Down,23,0
10,19Te48h1Tu,2,4,3,Down,10,0
10,19Te48h1Tu,2,4,4,Down,11,0
10,19Te48h1Tu,2,4,5,Down,35,0
10,19Te48h1Tu,2,4,1,Up,64,0
10,19Te48h1Tu,2,4,2,Up,19,0
10,19Te48h1Tu,2,4,3,Up,53,0
10,19Te48h1Tu,2,4,4,Up,7,0
10,19Te48h1Tu,2,4,5,Up,119,0
10,19Te48h1Tu,2,5,1,Down,49,0
10,19Te48h1Tu,2,5,2,Down,2,0
10,19Te48h1Tu,2,5,3,Down,4,0
10,19Te48h1Tu,2,5,4,Down,0,0
10,19Te48h1Tu,2,5,5,Down,16,0
10,19Te48h1Tu,2,5,1,Up,7,0
10,19Te48h1Tu,2,5,2,Up,7,0
10,19Te48h1Tu,2,5,3,Up,5,0
10,19Te48h1Tu,2,5,4,Up,33,0
10,19Te48h1Tu,2,5,5,Up,31,0
1,1Te19Tu,1,2,1,Down,1,3
1,1Te19Tu,1,2,2,Down,0,10
1,1Te19Tu,1,2,3,Down,0,5
1,1Te19Tu,1,2,1,Up,0,6
1,1Te19Tu,1,2,2,Up,0,10
1,1Te19Tu,1,2,3,Up,0,3
1,1Te19Tu,1,3,1,Down,0,2
1,1Te19Tu,1,3,2,Down,1,7
1,1Te19Tu,1,3,3,Down,0,1
1,1Te19Tu,1,3,4,Down,1,3
1,1Te19Tu,1,3,5,Down,3,4
1,1Te19Tu,1,3,1,Up,0,7
1,1Te19Tu,1,3,2,Up,2,2
1,1Te19Tu,1,3,3,Up,1,1
1,1Te19Tu,1,3,4,Up,0,4
1,1Te19Tu,1,3,5,Up,8,6
1,1Te19Tu,1,4,1,Down,0,5
1,1Te19Tu,1,4,2,Down,0,4
1,1Te19Tu,1,4,3,Down,2,2
1,1Te19Tu,1,4,4,Down,16,2
1,1Te19Tu,1,4,5,Down,0,0
1,1Te19Tu,1,4,1,Up,2,10
1,1Te19Tu,1,4,2,Up,0,15
1,1Te19Tu,1,4,3,Up,5,6
1,1Te19Tu,1,4,4,Up,2,1
1,1Te19Tu,1,4,5,Up,13,10
1,1Te19Tu,1,5,1,Down,5,4
1,1Te19Tu,1,5,2,Down,3,1
1,1Te19Tu,1,5,3,Down,1,3
1,1Te19Tu,1,5,4,Down,4,2
1,1Te19Tu,1,5,5,Down,2,0
1,1Te19Tu,1,5,1,Up,6,2
1,1Te19Tu,1,5,2,Up,4,3
1,1Te19Tu,1,5,3,Up,1,4
1,1Te19Tu,1,5,4,Up,7,6
1,1Te19Tu,1,5,5,Up,0,0
2,1Te19Tu,1,2,1,Down,3,0
2,1Te19Tu,1,2,2,Down,2,0
2,1Te19Tu,1,2,3,Down,1,3
2,1Te19Tu,1,2,1,Up,1,1
2,1Te19Tu,1,2,2,Up,3,2
2,1Te19Tu,1,2,3,Up,1,2
2,1Te19Tu,1,3,1,Down,1,1
2,1Te19Tu,1,3,2,Down,0,2
2,1Te19Tu,1,3,3,Down,1,3
2,1Te19Tu,1,3,4,Down,4,3
2,1Te19Tu,1,3,5,Down,0,0
2,1Te19Tu,1,3,1,Up,0,3
2,1Te19Tu,1,3,2,Up,1,0
2,1Te19Tu,1,3,3,Up,3,12
2,1Te19Tu,1,3,4,Up,6,4
2,1Te19Tu,1,3,5,Up,0,0
2,1Te19Tu,1,4,1,Down,4,11
2,1Te19Tu,1,4,2,Down,0,0
2,1Te19Tu,1,4,3,Down,0,0
2,1Te19Tu,1,4,4,Down,0,0
2,1Te19Tu,1,4,5,Down,2,4
2,1Te19Tu,1,4,1,Up,6,13
2,1Te19Tu,1,4,2,Up,0,1
2,1Te19Tu,1,4,3,Up,0,0
2,1Te19Tu,1,4,4,Up,0,1
2,1Te19Tu,1,4,5,Up,5,7
2,1Te19Tu,1,5,1,Down,1,1
2,1Te19Tu,1,5,2,Down,1,3
2,1Te19Tu,1,5,3,Down,0,4
2,1Te19Tu,1,5,4,Down,1,2
2,1Te19Tu,1,5,5,Down,0,0
2,1Te19Tu,1,5,1,Up,2,6
2,1Te19Tu,1,5,2,Up,1,7
2,1Te19Tu,1,5,3,Up,3,4
2,1Te19Tu,1,5,4,Up,0,7
2,1Te19Tu,1,5,5,Up,2,4
3,1Te19Tu,1,2,1,Down,0,4
3,1Te19Tu,1,2,2,Down,0,3
3,1Te19Tu,1,2,3,Down,0,0
3,1Te19Tu,1,2,1,Up,0,5
3,1Te19Tu,1,2,2,Up,0,4
3,1Te19Tu,1,2,3,Up,0,1
3,1Te19Tu,1,3,1,Down,7,1
3,1Te19Tu,1,3,2,Down,0,0
3,1Te19Tu,1,3,3,Down,0,1
3,1Te19Tu,1,3,4,Down,0,0
3,1Te19Tu,1,3,1,Up,1,1
3,1Te19Tu,1,3,2,Up,0,0
3,1Te19Tu,1,3,3,Up,0,1
3,1Te19Tu,1,3,4,Up,1,3
3,1Te19Tu,1,4,1,Down,0,0
3,1Te19Tu,1,4,2,Down,0,0
3,1Te19Tu,1,4,3,Down,0,0
3,1Te19Tu,1,4,4,Down,0,0
3,1Te19Tu,1,4,1,Up,0,1
3,1Te19Tu,1,4,2,Up,0,0
3,1Te19Tu,1,4,3,Up,0,0
3,1Te19Tu,1,4,4,Up,0,0
3,1Te19Tu,1,5,1,Down,0,1
3,1Te19Tu,1,5,2,Down,0,0
3,1Te19Tu,1,5,3,Down,0,0
3,1Te19Tu,1,5,4,Down,0,0
3,1Te19Tu,1,5,5,Down,1,0
3,1Te19Tu,1,5,1,Up,0,19
3,1Te19Tu,1,5,2,Up,1,2
3,1Te19Tu,1,5,3,Up,0,0
3,1Te19Tu,1,5,4,Up,0,1
3,1Te19Tu,1,5,5,Up,1,0
4,1Te19Tu,1,2,1,Down,0,0
4,1Te19Tu,1,2,2,Down,0,3
4,1Te19Tu,1,2,3,Down,0,0
4,1Te19Tu,1,2,1,Up,0,1
4,1Te19Tu,1,2,2,Up,0,7
4,1Te19Tu,1,2,3,Up,0,4
4,1Te19Tu,1,3,1,Down,1,0
4,1Te19Tu,1,3,2,Down,0,0
4,1Te19Tu,1,3,3,Down,0,0
4,1Te19Tu,1,3,4,Down,0,0
4,1Te19Tu,1,3,5,Down,0,0
4,1Te19Tu,1,3,1,Up,0,0
4,1Te19Tu,1,3,2,Up,0,0
4,1Te19Tu,1,3,3,Up,0,0
4,1Te19Tu,1,3,4,Up,0,1
4,1Te19Tu,1,3,5,Up,0,2
4,1Te19Tu,1,4,1,Down,0,0
4,1Te19Tu,1,4,2,Down,1,1
4,1Te19Tu,1,4,3,Down,8,0
4,1Te19Tu,1,4,4,Down,0,0
4,1Te19Tu,1,4,5,Down,0,0
4,1Te19Tu,1,4,1,Up,0,4
4,1Te19Tu,1,4,2,Up,1,7
4,1Te19Tu,1,4,3,Up,2,0
4,1Te19Tu,1,4,4,Up,1,0
4,1Te19Tu,1,4,5,Up,0,0
4,1Te19Tu,1,5,1,Down,0,3
4,1Te19Tu,1,5,2,Down,0,0
4,1Te19Tu,1,5,3,Down,0,0
4,1Te19Tu,1,5,4,Down,2,0
4,1Te19Tu,1,5,5,Down,1,0
4,1Te19Tu,1,5,1,Up,0,0
4,1Te19Tu,1,5,2,Up,1,1
4,1Te19Tu,1,5,3,Up,0,0
4,1Te19Tu,1,5,4,Up,0,0
4,1Te19Tu,1,5,5,Up,0,0
5,1Te19Tu,1,2,1,Down,0,6
5,1Te19Tu,1,2,2,Down,3,4
5,1Te19Tu,1,2,3,Down,0,5
5,1Te19Tu,1,2,1,Up,3,1
5,1Te19Tu,1,2,2,Up,2,2
5,1Te19Tu,1,2,3,Up,2,2
5,1Te19Tu,1,3,1,Down,0,9
5,1Te19Tu,1,3,2,Down,0,0
5,1Te19Tu,1,3,3,Down,0,0
5,1Te19Tu,1,3,4,Down,0,1
5,1Te19Tu,1,3,5,Down,0,0
5,1Te19Tu,1,3,1,Up,1,8
5,1Te19Tu,1,3,2,Up,0,0
5,1Te19Tu,1,3,3,Up,0,0
5,1Te19Tu,1,3,4,Up,3,5
5,1Te19Tu,1,3,5,Up,0,1
5,1Te19Tu,1,4,1,Down,0,2
5,1Te19Tu,1,4,2,Down,0,6
5,1Te19Tu,1,4,3,Down,0,0
5,1Te19Tu,1,4,4,Down,0,1
5,1Te19Tu,1,4,5,Down,0,4
5,1Te19Tu,1,4,1,Up,3,18
5,1Te19Tu,1,4,2,Up,4,0
5,1Te19Tu,1,4,3,Up,2,0
5,1Te19Tu,1,4,4,Up,0,8
5,1Te19Tu,1,4,5,Up,7,17
5,1Te19Tu,1,5,1,Down,0,1
5,1Te19Tu,1,5,2,Down,0,0
5,1Te19Tu,1,5,3,Down,0,0
5,1Te19Tu,1,5,4,Down,0,0
5,1Te19Tu,1,5,5,Down,0,0
5,1Te19Tu,1,5,1,Up,0,1
5,1Te19Tu,1,5,2,Up,1,1
5,1Te19Tu,1,5,3,Up,0,1
5,1Te19Tu,1,5,4,Up,1,0
5,1Te19Tu,1,5,5,Up,0,0
6,1Te19Tu,2,2,1,Down,1,4
6,1Te19Tu,2,2,2,Down,0,1
6,1Te19Tu,2,2,3,Down,0,3
6,1Te19Tu,2,2,1,Up,0,1
6,1Te19Tu,2,2,2,Up,0,2
6,1Te19Tu,2,2,3,Up,1,2
6,1Te19Tu,2,3,1,Down,1,2
6,1Te19Tu,2,3,2,Down,0,2
6,1Te19Tu,2,3,3,Down,3,1
6,1Te19Tu,2,3,4,Down,0,5
6,1Te19Tu,2,3,1,Up,0,5
6,1Te19Tu,2,3,2,Up,0,2
6,1Te19Tu,2,3,3,Up,0,1
6,1Te19Tu,2,3,4,Up,0,9
6,1Te19Tu,2,4,1,Down,0,5
6,1Te19Tu,2,4,2,Down,1,1
6,1Te19Tu,2,4,3,Down,0,0
6,1Te19Tu,2,4,4,Down,0,0
6,1Te19Tu,2,4,5,Down,0,2
6,1Te19Tu,2,4,1,Up,0,4
6,1Te19Tu,2,4,2,Up,2,6
6,1Te19Tu,2,4,3,Up,0,0
6,1Te19Tu,2,4,4,Up,0,1
6,1Te19Tu,2,4,5,Up,1,2
6,1Te19Tu,2,5,1,Down,0,0
6,1Te19Tu,2,5,2,Down,0,1
6,1Te19Tu,2,5,3,Down,0,12
6,1Te19Tu,2,5,4,Down,0,2
6,1Te19Tu,2,5,5,Down,0,0
6,1Te19Tu,2,5,1,Up,0,2
6,1Te19Tu,2,5,2,Up,0,4
6,1Te19Tu,2,5,3,Up,0,14
6,1Te19Tu,2,5,4,Up,0,16
6,1Te19Tu,2,5,5,Up,0,8
7,1Te19Tu,2,2,1,Down,0,3
7,1Te19Tu,2,2,2,Down,0,6
7,1Te19Tu,2,2,3,Down,0,2
7,1Te19Tu,2,2,1,Up,0,2
7,1Te19Tu,2,2,2,Up,0,17
7,1Te19Tu,2,2,3,Up,0,2
7,1Te19Tu,2,3,1,Down,0,0
7,1Te19Tu,2,3,2,Down,1,1
7,1Te19Tu,2,3,3,Down,0,0
7,1Te19Tu,2,3,4,Down,0,0
7,1Te19Tu,2,3,5,Down,0,2
7,1Te19Tu,2,3,1,Up,0,3
7,1Te19Tu,2,3,2,Up,0,8
7,1Te19Tu,2,3,3,Up,0,0
7,1Te19Tu,2,3,4,Up,0,0
7,1Te19Tu,2,3,5,Up,0,3
7,1Te19Tu,2,4,1,Down,0,9
7,1Te19Tu,2,4,2,Down,4,7
7,1Te19Tu,2,4,3,Down,0,1
7,1Te19Tu,2,4,4,Down,0,2
7,1Te19Tu,2,4,5,Down,1,1
7,1Te19Tu,2,4,1,Up,0,13
7,1Te19Tu,2,4,2,Up,2,11
7,1Te19Tu,2,4,3,Up,0,5
7,1Te19Tu,2,4,4,Up,0,4
7,1Te19Tu,2,4,5,Up,0,7
7,1Te19Tu,2,5,1,Down,0,1
7,1Te19Tu,2,5,2,Down,1,1
7,1Te19Tu,2,5,3,Down,0,1
7,1Te19Tu,2,5,4,Down,0,2
7,1Te19Tu,2,5,5,Down,0,2
7,1Te19Tu,2,5,1,Up,0,5
7,1Te19Tu,2,5,2,Up,0,3
7,1Te19Tu,2,5,3,Up,0,0
7,1Te19Tu,2,5,4,Up,1,1
7,1Te19Tu,2,5,5,Up,0,1
8,1Te19Tu,2,2,1,Down,0,0
8,1Te19Tu,2,2,2,Down,0,4
8,1Te19Tu,2,2,3,Down,0,0
8,1Te19Tu,2,2,1,Up,0,0
8,1Te19Tu,2,2,2,Up,0,4
8,1Te19Tu,2,2,3,Up,0,0
8,1Te19Tu,2,3,1,Down,0,0
8,1Te19Tu,2,3,2,Down,0,4
8,1Te19Tu,2,3,3,Down,0,2
8,1Te19Tu,2,3,4,Down,0,3
8,1Te19Tu,2,3,5,Down,0,1
8,1Te19Tu,2,3,1,Up,0,3
8,1Te19Tu,2,3,2,Up,0,9
8,1Te19Tu,2,3,3,Up,0,4
8,1Te19Tu,2,3,4,Up,0,9
8,1Te19Tu,2,3,5,Up,0,0
8,1Te19Tu,2,4,1,Down,0,2
8,1Te19Tu,2,4,2,Down,0,7
8,1Te19Tu,2,4,3,Down,0,0
8,1Te19Tu,2,4,4,Down,2,1
8,1Te19Tu,2,4,5,Down,0,0
8,1Te19Tu,2,4,1,Up,0,3
8,1Te19Tu,2,4,2,Up,0,2
8,1Te19Tu,2,4,3,Up,0,1
8,1Te19Tu,2,4,4,Up,1,14
8,1Te19Tu,2,4,5,Up,0,0
8,1Te19Tu,2,5,1,Down,0,0
8,1Te19Tu,2,5,2,Down,0,0
8,1Te19Tu,2,5,3,Down,1,2
8,1Te19Tu,2,5,4,Down,0,0
8,1Te19Tu,2,5,5,Down,0,0
8,1Te19Tu,2,5,1,Up,0,0
8,1Te19Tu,2,5,2,Up,0,4
8,1Te19Tu,2,5,3,Up,2,12
8,1Te19Tu,2,5,4,Up,0,0
8,1Te19Tu,2,5,5,Up,0,1
9,1Te19Tu,2,2,1,Down,0,10
9,1Te19Tu,2,2,2,Down,0,8
9,1Te19Tu,2,2,3,Down,0,9
9,1Te19Tu,2,2,1,Up,0,7
9,1Te19Tu,2,2,2,Up,0,7
9,1Te19Tu,2,2,3,Up,1,16
9,1Te19Tu,2,3,1,Down,0,1
9,1Te19Tu,2,3,2,Down,0,2
9,1Te19Tu,2,3,3,Down,0,1
9,1Te19Tu,2,3,4,Down,0,3
9,1Te19Tu,2,3,5,Down,1,1
9,1Te19Tu,2,3,1,Up,7,3
9,1Te19Tu,2,3,2,Up,1,3
9,1Te19Tu,2,3,3,Up,1,2
9,1Te19Tu,2,3,4,Up,1,1
9,1Te19Tu,2,3,5,Up,0,8
9,1Te19Tu,2,4,1,Down,9,2
9,1Te19Tu,2,4,2,Down,1,2
9,1Te19Tu,2,4,3,Down,2,1
9,1Te19Tu,2,4,4,Down,6,3
9,1Te19Tu,2,4,5,Down,0,0
9,1Te19Tu,2,4,1,Up,1,10
9,1Te19Tu,2,4,2,Up,5,1
9,1Te19Tu,2,4,3,Up,0,0
9,1Te19Tu,2,4,4,Up,8,0
9,1Te19Tu,2,4,5,Up,34,12
9,1Te19Tu,2,5,1,Down,0,0
9,1Te19Tu,2,5,2,Down,0,0
9,1Te19Tu,2,5,3,Down,0,0
9,1Te19Tu,2,5,4,Down,0,0
9,1Te19Tu,2,5,5,Down,0,0
9,1Te19Tu,2,5,1,Up,0,0
9,1Te19Tu,2,5,2,Up,0,0
9,1Te19Tu,2,5,3,Up,0,0
9,1Te19Tu,2,5,4,Up,0,0
9,1Te19Tu,2,5,5,Up,0,1
10,1Te19Tu,2,2,1,Down,0,3
10,1Te19Tu,2,2,2,Down,1,3
10,1Te19Tu,2,2,3,Down,2,1
10,1Te19Tu,2,2,1,Up,5,0
10,1Te19Tu,2,2,2,Up,3,5
10,1Te19Tu,2,2,3,Up,4,2
10,1Te19Tu,2,3,1,Down,0,4
10,1Te19Tu,2,3,2,Down,0,5
10,1Te19Tu,2,3,3,Down,0,6
10,1Te19Tu,2,3,4,Down,0,0
10,1Te19Tu,2,3,5,Down,0,7
10,1Te19Tu,2,3,1,Up,3,11
10,1Te19Tu,2,3,2,Up,1,6
10,1Te19Tu,2,3,3,Up,2,1
10,1Te19Tu,2,3,4,Up,0,0
10,1Te19Tu,2,3,5,Up,3,9
10,1Te19Tu,2,4,1,Down,0,1
10,1Te19Tu,2,4,2,Down,4,1
10,1Te19Tu,2,4,3,Down,3,0
10,1Te19Tu,2,4,4,Down,0,0
10,1Te19Tu,2,4,5,Down,0,0
10,1Te19Tu,2,4,1,Up,1,6
10,1Te19Tu,2,4,2,Up,14,7
10,1Te19Tu,2,4,3,Up,3,2
10,1Te19Tu,2,4,4,Up,0,1
10,1Te19Tu,2,4,5,Up,2,8
10,1Te19Tu,2,5,1,Down,0,1
10,1Te19Tu,2,5,2,Down,0,1
10,1Te19Tu,2,5,3,Down,3,7
10,1Te19Tu,2,5,4,Down,0,2
10,1Te19Tu,2,5,5,Down,0,0
10,1Te19Tu,2,5,1,Up,2,2
10,1Te19Tu,2,5,2,Up,2,0
10,1Te19Tu,2,5,3,Up,7,9
10,1Te19Tu,2,5,4,Up,3,3
10,1Te19Tu,2,5,5,Up,0,4
1,1Te19Tu48h,1,2,1,Down,0,0
1,1Te19Tu48h,1,2,2,Down,11,2
1,1Te19Tu48h,1,2,3,Down,0,0
1,1Te19Tu48h,1,2,1,Up,2,0
1,1Te19Tu48h,1,2,2,Up,6,3
1,1Te19Tu48h,1,2,3,Up,0,2
1,1Te19Tu48h,1,3,1,Down,0,3
1,1Te19Tu48h,1,3,2,Down,0,7
1,1Te19Tu48h,1,3,3,Down,0,0
1,1Te19Tu48h,1,3,4,Down,0,3
1,1Te19Tu48h,1,3,5,Down,1,16
1,1Te19Tu48h,1,3,1,Up,0,14
1,1Te19Tu48h,1,3,2,Up,0,20
1,1Te19Tu48h,1,3,3,Up,0,0
1,1Te19Tu48h,1,3,4,Up,0,27
1,1Te19Tu48h,1,3,5,Up,1,15
1,1Te19Tu48h,1,4,1,Down,1,1
1,1Te19Tu48h,1,4,2,Down,0,0
1,1Te19Tu48h,1,4,3,Down,0,0
1,1Te19Tu48h,1,4,4,Down,0,0
1,1Te19Tu48h,1,4,5,Down,1,3
1,1Te19Tu48h,1,4,1,Up,3,4
1,1Te19Tu48h,1,4,2,Up,0,0
1,1Te19Tu48h,1,4,3,Up,0,0
1,1Te19Tu48h,1,4,4,Up,1,3
1,1Te19Tu48h,1,4,5,Up,0,9
1,1Te19Tu48h,1,5,1,Down,0,3
1,1Te19Tu48h,1,5,2,Down,0,0
1,1Te19Tu48h,1,5,3,Down,0,0
1,1Te19Tu48h,1,5,4,Down,0,4
1,1Te19Tu48h,1,5,5,Down,1,3
1,1Te19Tu48h,1,5,1,Up,4,13
1,1Te19Tu48h,1,5,2,Up,2,7
1,1Te19Tu48h,1,5,3,Up,2,27
1,1Te19Tu48h,1,5,4,Up,0,3
1,1Te19Tu48h,1,5,5,Up,0,24
2,1Te19Tu48h,1,2,1,Down,0,1
2,1Te19Tu48h,1,2,2,Down,0,2
2,1Te19Tu48h,1,2,3,Down,0,8
2,1Te19Tu48h,1,2,1,Up,0,0
2,1Te19Tu48h,1,2,2,Up,0,7
2,1Te19Tu48h,1,2,3,Up,1,8
2,1Te19Tu48h,1,3,1,Down,0,0
2,1Te19Tu48h,1,3,2,Down,1,8
2,1Te19Tu48h,1,3,3,Down,0,10
2,1Te19Tu48h,1,3,4,Down,0,0
2,1Te19Tu48h,1,3,1,Up,0,0
2,1Te19Tu48h,1,3,2,Up,1,7
2,1Te19Tu48h,1,3,3,Up,1,20
2,1Te19Tu48h,1,3,4,Up,2,6
2,1Te19Tu48h,1,4,1,Down,0,8
2,1Te19Tu48h,1,4,2,Down,0,0
2,1Te19Tu48h,1,4,3,Down,0,0
2,1Te19Tu48h,1,4,4,Down,1,22
2,1Te19Tu48h,1,4,5,Down,0,10
2,1Te19Tu48h,1,4,1,Up,0,18
2,1Te19Tu48h,1,4,2,Up,0,0
2,1Te19Tu48h,1,4,3,Up,0,0
2,1Te19Tu48h,1,4,4,Up,2,52
2,1Te19Tu48h,1,4,5,Up,0,28
2,1Te19Tu48h,1,5,1,Down,0,5
2,1Te19Tu48h,1,5,2,Down,0,0
2,1Te19Tu48h,1,5,3,Down,0,0
2,1Te19Tu48h,1,5,4,Down,0,0
2,1Te19Tu48h,1,5,5,Down,0,1
2,1Te19Tu48h,1,5,1,Up,0,5
2,1Te19Tu48h,1,5,2,Up,0,0
2,1Te19Tu48h,1,5,3,Up,0,0
2,1Te19Tu48h,1,5,4,Up,0,1
2,1Te19Tu48h,1,5,5,Up,1,10
3,1Te19Tu48h,1,2,1,Down,0,7
3,1Te19Tu48h,1,2,2,Down,0,1
3,1Te19Tu48h,1,2,3,Down,0,0
3,1Te19Tu48h,1,2,1,Up,1,4
3,1Te19Tu48h,1,2,2,Up,2,5
3,1Te19Tu48h,1,2,3,Up,0,0
3,1Te19Tu48h,1,3,1,Down,0,17
3,1Te19Tu48h,1,3,2,Down,0,0
3,1Te19Tu48h,1,3,3,Down,0,0
3,1Te19Tu48h,1,3,4,Down,1,28
3,1Te19Tu48h,1,3,5,Down,1,3
3,1Te19Tu48h,1,3,1,Up,0,34
3,1Te19Tu48h,1,3,2,Up,0,0
3,1Te19Tu48h,1,3,3,Up,0,0
3,1Te19Tu48h,1,3,4,Up,0,23
3,1Te19Tu48h,1,3,5,Up,1,0
3,1Te19Tu48h,1,4,1,Down,0,8
3,1Te19Tu48h,1,4,2,Down,0,0
3,1Te19Tu48h,1,4,3,Down,0,2
3,1Te19Tu48h,1,4,4,Down,0,0
3,1Te19Tu48h,1,4,5,Down,2,14
3,1Te19Tu48h,1,4,1,Up,0,10
3,1Te19Tu48h,1,4,2,Up,0,4
3,1Te19Tu48h,1,4,3,Up,0,0
3,1Te19Tu48h,1,4,4,Up,0,0
3,1Te19Tu48h,1,4,5,Up,0,39
3,1Te19Tu48h,1,5,1,Down,2,24
3,1Te19Tu48h,1,5,2,Down,0,10
3,1Te19Tu48h,1,5,3,Down,0,2
3,1Te19Tu48h,1,5,4,Down,0,0
3,1Te19Tu48h,1,5,5,Down,2,1
3,1Te19Tu48h,1,5,1,Up,0,98
3,1Te19Tu48h,1,5,2,Up,1,83
3,1Te19Tu48h,1,5,3,Up,0,6
3,1Te19Tu48h,1,5,4,Up,0,31
3,1Te19Tu48h,1,5,5,Up,0,29
4,1Te19Tu48h,1,2,1,Down,0,0
4,1Te19Tu48h,1,2,2,Down,0,1
4,1Te19Tu48h,1,2,3,Down,0,0
4,1Te19Tu48h,1,2,1,Up,0,0
4,1Te19Tu48h,1,2,2,Up,0,0
4,1Te19Tu48h,1,2,3,Up,0,0
4,1Te19Tu48h,1,3,1,Down,0,0
4,1Te19Tu48h,1,3,2,Down,0,0
4,1Te19Tu48h,1,3,3,Down,0,0
4,1Te19Tu48h,1,3,4,Down,0,6
4,1Te19Tu48h,1,3,1,Up,0,1
4,1Te19Tu48h,1,3,2,Up,0,3
4,1Te19Tu48h,1,3,3,Up,0,0
4,1Te19Tu48h,1,3,4,Up,0,7
4,1Te19Tu48h,1,4,1,Down,0,1
4,1Te19Tu48h,1,4,2,Down,0,2
4,1Te19Tu48h,1,4,3,Down,0,40
4,1Te19Tu48h,1,4,4,Down,0,0
4,1Te19Tu48h,1,4,5,Down,0,3
4,1Te19Tu48h,1,4,1,Up,1,0
4,1Te19Tu48h,1,4,2,Up,0,4
4,1Te19Tu48h,1,4,3,Up,0,33
4,1Te19Tu48h,1,4,4,Up,0,0
4,1Te19Tu48h,1,4,5,Up,0,27
4,1Te19Tu48h,1,5,1,Down,0,0
4,1Te19Tu48h,1,5,2,Down,0,0
4,1Te19Tu48h,1,5,3,Down,0,0
4,1Te19Tu48h,1,5,4,Down,0,0
4,1Te19Tu48h,1,5,5,Down,0,2
4,1Te19Tu48h,1,5,1,Up,2,1
4,1Te19Tu48h,1,5,2,Up,0,1
4,1Te19Tu48h,1,5,3,Up,0,0
4,1Te19Tu48h,1,5,4,Up,0,0
4,1Te19Tu48h,1,5,5,Up,0,56
5,1Te19Tu48h,1,2,1,Down,0,0
5,1Te19Tu48h,1,2,2,Down,0,8
5,1Te19Tu48h,1,2,3,Down,0,0
5,1Te19Tu48h,1,2,1,Up,0,0
5,1Te19Tu48h,1,2,2,Up,0,7
5,1Te19Tu48h,1,2,3,Up,0,0
5,1Te19Tu48h,1,3,1,Down,0,37
5,1Te19Tu48h,1,3,2,Down,0,0
5,1Te19Tu48h,1,3,3,Down,0,3
5,1Te19Tu48h,1,3,4,Down,0,6
5,1Te19Tu48h,1,3,5,Down,0,5
5,1Te19Tu48h,1,3,1,Up,0,26
5,1Te19Tu48h,1,3,2,Up,0,4
5,1Te19Tu48h,1,3,3,Up,0,28
5,1Te19Tu48h,1,3,4,Up,0,25
5,1Te19Tu48h,1,3,5,Up,0,86
5,1Te19Tu48h,1,4,1,Down,0,0
5,1Te19Tu48h,1,4,2,Down,0,0
5,1Te19Tu48h,1,4,3,Down,0,1
5,1Te19Tu48h,1,4,4,Down,0,1
5,1Te19Tu48h,1,4,5,Down,0,0
5,1Te19Tu48h,1,4,1,Up,0,0
5,1Te19Tu48h,1,4,2,Up,0,0
5,1Te19Tu48h,1,4,3,Up,0,0
5,1Te19Tu48h,1,4,4,Up,0,5
5,1Te19Tu48h,1,4,5,Up,0,5
5,1Te19Tu48h,1,5,1,Down,0,0
5,1Te19Tu48h,1,5,2,Down,1,11
5,1Te19Tu48h,1,5,3,Down,0,0
5,1Te19Tu48h,1,5,4,Down,0,0
